iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;EDGEitems;EDGE_buildings
OBIOLIQ;ELAUTOE;pebiolc;seel;bioigcc;1;;;
OBIOLIQ;ELMAINC;pebiolc;seel;biochp;1;;;
OBIOLIQ;ELMAINE;pebiolc;seel;bioigcc;1;;;
OBIOLIQ;ELOUTPUT;;;;;;;
OBIOLIQ;ENONSPEC;;;;;;;
OBIOLIQ;EPOWERPLT;;;;;;;
OBIOLIQ;EREFINER;;;;;;;
OBIOLIQ;EXPORTS;;;;;;;
OBIOLIQ;FOODPRO;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;HEATOUT;;;;;;;
OBIOLIQ;HEAUTOC;pebiolc;sehe;biochp;1;;;
OBIOLIQ;HEAUTOH;pebiolc;sehe;biohp;1;;;
OBIOLIQ;HEMAINC;pebiolc;sehe;biochp;1;;;
OBIOLIQ;HEMAINH;pebiolc;sehe;biohp;1;;;
OBIOLIQ;IMPORTS;;;;;;;
OBIOLIQ;INDPROD;;;;;;;
OBIOLIQ;INONSPEC;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;IRONSTL;seliqbio;feli_steel;tdli_steel;1;;;
OBIOLIQ;MACHINE;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;MAINCHP;;;;;;;
OBIOLIQ;MAINELEC;;;;;;;
OBIOLIQ;MAINHEAT;;;;;;;
OBIOLIQ;MANUFACT;;;;;;;
OBIOLIQ;MINING;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;NONFERR;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;NONMET;seliqbio;feli_cement;tdli_cement;1;;;
OBIOLIQ;ONONSPEC;seliqbio;fehob;tdbiohob;1;;feothliquid;
OBIOLIQ;PAPERPRO;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;RESIDENT;seliqbio;fehob;tdbiohob;1;;feresliquid;petrol
OBIOLIQ;ROAD;seliqbio;fepet;tdbiopet;1;;fetraliquid;
OBIOLIQ;ROAD;rep_seliqbio;rep_fepet;rep_road;1;;;
OBIOLIQ;STATDIFF;;;;;;;
OBIOLIQ;STOCKCHA;;;;;;;
OBIOLIQ;TES;;;;;;;
OBIOLIQ;TEXTILES;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;TFC;pebios;seliqbio;bioeths;1;;;
OBIOLIQ;TOTENGY;;;;;;;
OBIOLIQ;TOTIND;;;;;;feindliquid;
OBIOLIQ;TOTOTHER;;;;;;;
OBIOLIQ;TOTTRANF;;;;;;;
OBIOLIQ;TOTTRANS;;;;;;;
OBIOLIQ;TRANSEQ;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OBIOLIQ;TRANSFER;;;;;;;
OBIOLIQ;WOODPRO;seliqbio;feli_otherInd;tdli_otherInd;1;;;
OGASES;AUTOCHP;;;;;;;
OGASES;AUTOELEC;;;;;;;
OGASES;AUTOHEAT;;;;;;;
OGASES;CHEMICAL;;;;;;;
OGASES;DISTLOSS;;;;;;;
OGASES;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
OGASES;ECOKEOVS;;;;;;;
OGASES;ELAUTOC;;;;;;;
OGASES;ELAUTOE;;;;;;;
OGASES;ELMAINC;;;;;;;
OGASES;ELMAINE;;;;;;;
OGASES;ELOUTPUT;;;;;;;
OGASES;EMINES;;;;;;;
OGASES;ENONSPEC;;;;;;;
OGASES;EPOWERPLT;;;;;;;
OGASES;HEATOUT;;;;;;;
OGASES;HEAUTOC;;;;;;;
OGASES;HEAUTOH;;;;;;;
OGASES;HEMAINC;;;;;;;
OGASES;HEMAINH;;;;;;;
OGASES;IRONSTL;;;;;;;
OGASES;MACHINE;;;;;;;
OGASES;MAINCHP;;;;;;;
OGASES;MAINELEC;;;;;;;
OGASES;MAINHEAT;;;;;;;
OGASES;MANUFACT;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
OGASES;MINING;;;;;;;
OGASES;NECHEM;;;;;;;
OGASES;NEINTREN;;;;;;;
OGASES;NONFERR;;;;;;;
OGASES;NONMET;;;;;;;
OGASES;STATDIFF;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
OGASES;TBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
OGASES;TFC;;;;;;;
OGASES;TNONSPEC;;;;;;;
OGASES;TOTENGY;;;;;;;
OGASES;TOTIND;;;;;;;
OGASES;TOTTRANF;;;;;;;
OILSHALE;AUTOCHP;;;;;;;
OILSHALE;AUTOELEC;;;;;;;
OILSHALE;AUTOHEAT;;;;;;;
OILSHALE;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;;;
OILSHALE;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;DISTLOSS;;;;;;;
OILSHALE;ELAUTOC;;;;;;;
OILSHALE;ELAUTOE;;;;;;;
OILSHALE;ELMAINC;;;;;;;
OILSHALE;ELMAINE;;;;;;;
OILSHALE;ELOUTPUT;;;;;;;
OILSHALE;EXPORTS;;;;;;;
OILSHALE;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;HEATOUT;;;;;;;
OILSHALE;HEAUTOC;;;;;;;
OILSHALE;HEAUTOH;;;;;;;
OILSHALE;HEMAINC;;;;;;;
OILSHALE;HEMAINH;;;;;;;
OILSHALE;IMPORTS;;;;;;;
OILSHALE;INDPROD;;;;;;;
OILSHALE;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;IRONSTL;sesofos;feso_steel;tdso_steel;1;;;
OILSHALE;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;MAINCHP;;;;;;;
OILSHALE;MAINELEC;;;;;;;
OILSHALE;MAINHEAT;;;;;;;
OILSHALE;MANUFACT;;;;;;;
OILSHALE;MINING;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;NEINTREN;;;;;;;
OILSHALE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;fenonsolid;
OILSHALE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;
OILSHALE;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
OILSHALE;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;NONMET;sesofos;feso_cement;tdso_cement;1;;;
OILSHALE;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;STATDIFF;;;;;;;
OILSHALE;STOCKCHA;;;;;;;
OILSHALE;TCOALLIQ;;;;;;;
OILSHALE;TES;;;;;;;
OILSHALE;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;TFC;;;;;;;
OILSHALE;TOTIND;;;;;;feindsolid;
OILSHALE;TOTTRANF;;;;;;;
OILSHALE;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;
OILSHALE;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
ONONSPEC;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
ONONSPEC;AUTOCHP;;;;;;;
ONONSPEC;AUTOELEC;;;;;;;
ONONSPEC;AUTOHEAT;;;;;;;
ONONSPEC;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
ONONSPEC;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
ONONSPEC;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
ONONSPEC;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
ONONSPEC;AVBUNK;peoil;seliqfos;refliq;-1;;;
ONONSPEC;AVBUNK;peoil;seliqfos;refliq;-1;;;
ONONSPEC;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
ONONSPEC;AVBUNK;rep_seliq;rep_fedie;rep_intav;-1;;;
ONONSPEC;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
ONONSPEC;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
ONONSPEC;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;DISTLOSS;peoil;seliqfos;refliq;-1;;;
ONONSPEC;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
ONONSPEC;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
ONONSPEC;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
ONONSPEC;DOMESNAV;rep_liqfos;rep_fedie;rep_domnav;1;;;
ONONSPEC;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
ONONSPEC;ELAUTOC;;;;;;;
ONONSPEC;ELAUTOE;peoil;seel;dot;1;;;
ONONSPEC;ELMAINC;;;;;;;
ONONSPEC;ELMAINE;peoil;seel;dot;1;;;
ONONSPEC;ELOUTPUT;;;;;;;
ONONSPEC;EMINES;;;;;;;
ONONSPEC;ENONSPEC;;;;;;;
ONONSPEC;EOILGASEX;;;;;;;
ONONSPEC;EPOWERPLT;;;;;;;
ONONSPEC;EREFINER;;;;;;;
ONONSPEC;EXPORTS;;;;;;;
ONONSPEC;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
ONONSPEC;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;HEATOUT;;;;;;;
ONONSPEC;HEAUTOC;;;;;;;
ONONSPEC;HEAUTOH;;;;;;;
ONONSPEC;HEMAINC;;;;;;;
ONONSPEC;HEMAINH;;;;;;;
ONONSPEC;IMPORTS;;;;;;;
ONONSPEC;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
ONONSPEC;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;MAINCHP;;;;;;;
ONONSPEC;MAINELEC;;;;;;;
ONONSPEC;MAINHEAT;;;;;;;
ONONSPEC;MANUFACT;;;;;;;
ONONSPEC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
ONONSPEC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
ONONSPEC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
ONONSPEC;MARBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
ONONSPEC;MARBUNK;peoil;seliqfos;refliq;-1;;;
ONONSPEC;MARBUNK;peoil;seliqfos;refliq;-1;;;
ONONSPEC;MARBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
ONONSPEC;MARBUNK;rep_seliq;rep_fedie;rep_intnav;-1;;;
ONONSPEC;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;NECHEM;;;;;;;
ONONSPEC;NECONSTRUC;;;;;;;
ONONSPEC;NEFOODPRO;;;;;;;
ONONSPEC;NEIND;;;;;;;
ONONSPEC;NEINONSPEC;;;;;;;
ONONSPEC;NEINTREN;;;;;;;
ONONSPEC;NEIRONSTL;;;;;;;
ONONSPEC;NEMACHINE;;;;;;;
ONONSPEC;NEMINING;;;;;;;
ONONSPEC;NENONFERR;;;;;;;
ONONSPEC;NENONMET;;;;;;;
ONONSPEC;NEOTHER;;;;;;;
ONONSPEC;NEPAPERPRO;;;;;;;
ONONSPEC;NETEXTILES;;;;;;;
ONONSPEC;NETRANS;;;;;;;
ONONSPEC;NETRANSEQ;;;;;;;
ONONSPEC;NEWOODPRO;;;;;;;
ONONSPEC;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
ONONSPEC;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
ONONSPEC;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
ONONSPEC;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
ONONSPEC;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
ONONSPEC;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;PIPELINE;;;;;;;
ONONSPEC;PIPELINE;rep_seliqfos;rep_fedie;rep_pipl;1;;;
ONONSPEC;RAIL;seliqfos;fedie;tdfosdie;1;;fetraliquid;
ONONSPEC;RAIL;rep_seliqfos;rep_fedie;rep_rail;1;;;
ONONSPEC;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
ONONSPEC;ROAD;seliqfos;fepet;tdfospet;1;;fetraliquid;
ONONSPEC;ROAD;rep_seliqfos;rep_fepet;rep_road;1;;;
ONONSPEC;STATDIFF;;;;;;;
ONONSPEC;STOCKCHA;;;;;;;
ONONSPEC;TBLENDGAS;;;;;;;
ONONSPEC;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
ONONSPEC;TES;;;;;;;
ONONSPEC;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;TFC;peoil;seliqfos;refliq;1;;;
ONONSPEC;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;;feindliquid;
ONONSPEC;TNONSPEC;;;;;;;
ONONSPEC;TOTENGY;;;;;;;
ONONSPEC;TOTIND;;;;;;feindliquid;
ONONSPEC;TOTOTHER;;;;;;;
ONONSPEC;TOTTRANF;;;;;;;
ONONSPEC;TOTTRANS;;;;;;;
ONONSPEC;TPATFUEL;;;;;;;
ONONSPEC;TPETCHEM;;;;;;;
ONONSPEC;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
ONONSPEC;TRANSFER;;;;;;;
ONONSPEC;TREFINER;;;;;;;
ONONSPEC;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
ONONSPEC;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
ONONSPEC;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHER;AUTOCHP;;;;;;;
OTHER;AUTOELEC;;;;;;;
OTHER;AUTOHEAT;;;;;;;
OTHER;ELAUTOC;;;;;;;
OTHER;ELAUTOE;;;;;;;
OTHER;ELMAINC;;;;;;;
OTHER;ELMAINE;;;;;;;
OTHER;ELOUTPUT;;;;;;;
OTHER;HEATOUT;;;;;;;
OTHER;HEAUTOC;;;;;;;
OTHER;HEAUTOH;;;;;;;
OTHER;HEMAINC;;;;;;;
OTHER;HEMAINH;;;;;;;
OTHER;INDPROD;;;;;;;
OTHER;MAINCHP;;;;;;;
OTHER;MAINELEC;;;;;;;
OTHER;MAINHEAT;;;;;;;
OTHER;TES;;;;;;;
OTHER;TOTTRANF;;;;;;;
OTHKERO;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
OTHKERO;AUTOCHP;;;;;;;
OTHKERO;AUTOELEC;;;;;;;
OTHKERO;AUTOHEAT;;;;;;;
OTHKERO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
OTHKERO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
OTHKERO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
OTHKERO;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
OTHKERO;AVBUNK;peoil;seliqfos;refliq;-1;;;
OTHKERO;AVBUNK;peoil;seliqfos;refliq;-1;;;
OTHKERO;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
OTHKERO;AVBUNK;rep_seliq;rep_fedie;rep_intav;-1;;;
OTHKERO;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
OTHKERO;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
OTHKERO;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;DISTLOSS;peoil;seliqfos;refliq;-1;;;
OTHKERO;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
OTHKERO;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
OTHKERO;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
OTHKERO;DOMESNAV;rep_liqfos;rep_fedie;rep_domnav;1;;;
OTHKERO;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
OTHKERO;EGASWKS;;;;;;;
OTHKERO;ELAUTOC;;;;;;;
OTHKERO;ELAUTOE;peoil;seel;dot;1;;;
OTHKERO;ELMAINC;;;;;;;
OTHKERO;ELMAINE;peoil;seel;dot;1;;;
OTHKERO;ELOUTPUT;;;;;;;
OTHKERO;EMINES;;;;;;;
OTHKERO;ENONSPEC;;;;;;;
OTHKERO;EOILGASEX;;;;;;;
OTHKERO;EPOWERPLT;;;;;;;
OTHKERO;EREFINER;;;;;;;
OTHKERO;EXPORTS;;;;;;;
OTHKERO;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
OTHKERO;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;HEATOUT;;;;;;;
OTHKERO;HEAUTOC;;;;;;;
OTHKERO;HEMAINC;;;;;;;
OTHKERO;HEMAINH;;;;;;;
OTHKERO;IMPORTS;;;;;;;
OTHKERO;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
OTHKERO;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;MAINCHP;;;;;;;
OTHKERO;MAINELEC;;;;;;;
OTHKERO;MAINHEAT;;;;;;;
OTHKERO;MANUFACT;;;;;;;
OTHKERO;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;NECHEM;;;;;;;
OTHKERO;NECONSTRUC;;;;;;;
OTHKERO;NEFOODPRO;;;;;;;
OTHKERO;NEIND;;;;;;;
OTHKERO;NEINONSPEC;;;;;;;
OTHKERO;NEINTREN;;;;;;;
OTHKERO;NEIRONSTL;;;;;;;
OTHKERO;NEMACHINE;;;;;;;
OTHKERO;NEMINING;;;;;;;
OTHKERO;NENONFERR;;;;;;;
OTHKERO;NENONMET;;;;;;;
OTHKERO;NEOTHER;;;;;;;
OTHKERO;NEPAPERPRO;;;;;;;
OTHKERO;NETRANS;;;;;;;
OTHKERO;NETRANSEQ;;;;;;;
OTHKERO;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
OTHKERO;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
OTHKERO;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
OTHKERO;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
OTHKERO;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
OTHKERO;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;PIPELINE;;;;;;;
OTHKERO;PIPELINE;rep_seliqfos;rep_fedie;rep_pipl;1;;;
OTHKERO;RAIL;seliqfos;fedie;tdfosdie;1;;fetraliquid;
OTHKERO;RAIL;rep_seliqfos;rep_fedie;rep_rail;1;;;
OTHKERO;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
OTHKERO;ROAD;seliqfos;fedie;tdfosdie;1;;fetraliquid;
OTHKERO;ROAD;rep_seliqfos;rep_fedie;rep_road;1;;;
OTHKERO;STATDIFF;;;;;;;
OTHKERO;STOCKCHA;;;;;;;
OTHKERO;TBLENDGAS;;;;;;;
OTHKERO;TES;;;;;;;
OTHKERO;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;TFC;peoil;seliqfos;refliq;1;;;
OTHKERO;TOTENGY;;;;;;;
OTHKERO;TOTIND;;;;;;feindliquid;
OTHKERO;TOTOTHER;;;;;;;
OTHKERO;TOTTRANF;;;;;;;
OTHKERO;TOTTRANS;;;;;;;
OTHKERO;TPETCHEM;;;;;;;
OTHKERO;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OTHKERO;TRANSFER;;;;;;;
OTHKERO;TREFINER;;;;;;;
OTHKERO;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
OTHKERO;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
OTHKERO;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
OVENCOKE;AGRICULT;;;;;;;
OVENCOKE;AUTOCHP;;;;;;;
OVENCOKE;AUTOELEC;;;;;;;
OVENCOKE;AUTOHEAT;;;;;;;
OVENCOKE;CHEMICAL;;;;;;;
OVENCOKE;COMMPUB;sesofos;fesob;tdfossob;1;;fesercoal;coal
OVENCOKE;CONSTRUC;;;;;;;
OVENCOKE;DISTLOSS;;;;;;;
OVENCOKE;DOMESNAV;;;;;;;
OVENCOKE;EBLASTFUR;;;;;;;
OVENCOKE;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
OVENCOKE;EGASWKS;;;;;;;
OVENCOKE;ELAUTOC;;;;;;;
OVENCOKE;ELAUTOE;pecoal;seel;pc;1;;;
OVENCOKE;ELMAINC;;;;;;;
OVENCOKE;ELMAINE;;;;;;;
OVENCOKE;ELOUTPUT;;;;;;;
OVENCOKE;EMINES;;;;;;;
OVENCOKE;ENONSPEC;;;;;;;
OVENCOKE;EPATFUEL;;;;;;;
OVENCOKE;EPOWERPLT;;;;;;;
OVENCOKE;EREFINER;;;;;;;
OVENCOKE;EXPORTS;;;;;;;
OVENCOKE;FOODPRO;;;;;;;
OVENCOKE;HEATOUT;;;;;;;
OVENCOKE;HEAUTOC;;;;;;;
OVENCOKE;HEAUTOH;;;;;;;
OVENCOKE;HEMAINC;;;;;;;
OVENCOKE;HEMAINH;;;;;;;
OVENCOKE;IMPORTS;;;;;;;
OVENCOKE;INONSPEC;;;;;;;
OVENCOKE;IRONSTL;;;;;;;
OVENCOKE;MACHINE;;;;;;;
OVENCOKE;MAINCHP;;;;;;;
OVENCOKE;MAINELEC;;;;;;;
OVENCOKE;MAINHEAT;;;;;;;
OVENCOKE;MANUFACT;;;;;;;
OVENCOKE;MINING;;;;;;;
OVENCOKE;NECHEM;;;;;;;
OVENCOKE;NEINTREN;;;;;;;
OVENCOKE;NEOTHER;;;;;;;
OVENCOKE;NONENUSE;;;;;;fenonsolid;
OVENCOKE;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
OVENCOKE;NONFERR;;;;;;;
OVENCOKE;NONMET;;;;;;;
OVENCOKE;ONONSPEC;;;;;;;
OVENCOKE;PAPERPRO;;;;;;;
OVENCOKE;RAIL;rep_sesofos;rep_feso;rep_rail;1;;;
OVENCOKE;RESIDENT;sesofos;fesob;tdfossob;1;;ferescoal;coal
OVENCOKE;STATDIFF;;;;;;;
OVENCOKE;STOCKCHA;;;;;;;
OVENCOKE;TBKB;;;;;;;
OVENCOKE;TBLASTFUR;;;;;;;
OVENCOKE;TCOALLIQ;;;;;;;
OVENCOKE;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
OVENCOKE;TES;;;;;;;
OVENCOKE;TEXTILES;;;;;;;
OVENCOKE;TFC;pecoal;sesofos;coaltr;1;;;
OVENCOKE;TGASWKS;;;;;;;
OVENCOKE;TNONSPEC;;;;;;;
OVENCOKE;TOTENGY;;;;;;;
OVENCOKE;TOTIND;;;;;;feindsolid;
OVENCOKE;TOTOTHER;;;;;;;
OVENCOKE;TOTTRANF;;;;;;;
OVENCOKE;TOTTRANS;;;;;;;
OVENCOKE;TPATFUEL;;;;;;;
OVENCOKE;TRANSEQ;;;;;;;
OVENCOKE;TRNONSPE;;;;;;;
OVENCOKE;WOODPRO;;;;;;;
PARWAX;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
PARWAX;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
PARWAX;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
PARWAX;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;DISTLOSS;peoil;seliqfos;refliq;-1;;;
PARWAX;ENONSPEC;;;;;;;
PARWAX;EREFINER;;;;;;;
PARWAX;EXPORTS;;;;;;;
PARWAX;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;IMPORTS;;;;;;;
PARWAX;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
PARWAX;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;MANUFACT;;;;;;;
PARWAX;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;NECHEM;;;;;;;
PARWAX;NECONSTRUC;;;;;;;
PARWAX;NEFOODPRO;;;;;;;
PARWAX;NEIND;;;;;;;
PARWAX;NEINONSPEC;;;;;;;
PARWAX;NEINTREN;;;;;;;
PARWAX;NEIRONSTL;;;;;;;
PARWAX;NEMACHINE;;;;;;;
PARWAX;NEMINING;;;;;;;
PARWAX;NENONFERR;;;;;;;
PARWAX;NENONMET;;;;;;;
PARWAX;NEOTHER;;;;;;;
PARWAX;NEPAPERPRO;;;;;;;
PARWAX;NETEXTILES;;;;;;;
PARWAX;NETRANS;;;;;;;
PARWAX;NETRANSEQ;;;;;;;
PARWAX;NEWOODPRO;;;;;;;
PARWAX;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
PARWAX;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
PARWAX;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
PARWAX;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
PARWAX;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
PARWAX;STATDIFF;;;;;;;
PARWAX;STOCKCHA;;;;;;;
PARWAX;TES;;;;;;;
PARWAX;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;TFC;peoil;seliqfos;refliq;1;;;
PARWAX;TOTENGY;;;;;;;
PARWAX;TOTIND;;;;;;feindliquid;
PARWAX;TOTOTHER;;;;;;;
PARWAX;TOTTRANF;;;;;;;
PARWAX;TOTTRANS;;;;;;;
PARWAX;TPETCHEM;;;;;;;
PARWAX;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
PARWAX;TRANSFER;;;;;;;
